3.998751E+2	5.1054245E-01
4.003574E+2	5.0994939E-01
4.008398E+2	5.0919640E-01
4.013221E+2	5.0826764E-01
4.018045E+2	5.0715214E-01
4.022869E+2	5.0584424E-01
4.027692E+2	5.0434375E-01
4.032516E+2	5.0265527E-01
4.037339E+2	5.0078696E-01
4.042163E+2	4.9875027E-01
4.046986E+2	4.9655879E-01
4.051810E+2	4.9422687E-01
4.056634E+2	4.9176937E-01
4.061457E+2	4.8920068E-01
4.066281E+2	4.8653415E-01
4.071104E+2	4.8378259E-01
4.075928E+2	4.8095706E-01
4.080752E+2	4.7806773E-01
4.085575E+2	4.7512466E-01
4.090399E+2	4.7213712E-01
4.095222E+2	4.6911484E-01
4.100046E+2	4.6606770E-01
4.104869E+2	4.6300662E-01
4.109693E+2	4.5994198E-01
4.114517E+2	4.5688447E-01
4.119340E+2	4.5384353E-01
4.124164E+2	4.5082653E-01
4.128987E+2	4.4783801E-01
4.133811E+2	4.4487882E-01
4.138635E+2	4.4194511E-01
4.143458E+2	4.3902850E-01
4.148282E+2	4.3611547E-01
4.153105E+2	4.3318865E-01
4.157929E+2	4.3022719E-01
4.162752E+2	4.2720953E-01
4.167576E+2	4.2411420E-01
4.172400E+2	4.2092332E-01
4.177223E+2	4.1762382E-01
4.182047E+2	4.1420901E-01
4.186870E+2	4.1067889E-01
4.191694E+2	4.0703872E-01
4.196518E+2	4.0329793E-01
4.201341E+2	3.9946699E-01
4.206165E+2	3.9555490E-01
4.210988E+2	3.9156717E-01
4.215812E+2	3.8750488E-01
4.220635E+2	3.8336480E-01
4.225459E+2	3.7914050E-01
4.230283E+2	3.7482437E-01
4.235106E+2	3.7040940E-01
4.239930E+2	3.6589113E-01
4.244753E+2	3.6126819E-01
4.249577E+2	3.5654268E-01
4.254401E+2	3.5171980E-01
4.259224E+2	3.4680688E-01
4.264048E+2	3.4181270E-01
4.268871E+2	3.3674636E-01
4.273695E+2	3.3161759E-01
4.278518E+2	3.2643554E-01
4.283342E+2	3.2121018E-01
4.288166E+2	3.1595141E-01
4.292989E+2	3.1066921E-01
4.297813E+2	3.0537409E-01
4.302636E+2	3.0007589E-01
4.307460E+2	2.9478428E-01
4.312284E+2	2.8950784E-01
4.317107E+2	2.8425390E-01
4.321931E+2	2.7902856E-01
4.326754E+2	2.7383685E-01
4.331578E+2	2.6868305E-01
4.336401E+2	2.6357123E-01
4.341225E+2	2.5850588E-01
4.346049E+2	2.5349250E-01
4.350872E+2	2.4853797E-01
4.355696E+2	2.4365032E-01
4.360519E+2	2.3883905E-01
4.365343E+2	2.3411447E-01
4.370167E+2	2.2948715E-01
4.374990E+2	2.2496738E-01
4.379814E+2	2.2056434E-01
4.384637E+2	2.1628559E-01
4.389461E+2	2.1213667E-01
4.394284E+2	2.0812091E-01
4.399108E+2	2.0423934E-01
4.403932E+2	2.0049107E-01
4.408755E+2	1.9687377E-01
4.413579E+2	1.9338420E-01
4.418402E+2	1.9001900E-01
4.423226E+2	1.8677524E-01
4.428050E+2	1.8365091E-01
4.432873E+2	1.8064524E-01
4.437697E+2	1.7775865E-01
4.442520E+2	1.7499264E-01
4.447344E+2	1.7234959E-01
4.452167E+2	1.6983239E-01
4.456991E+2	1.6744444E-01
4.461815E+2	1.6518897E-01
4.466638E+2	1.6306965E-01
4.471462E+2	1.6109020E-01
4.476285E+2	1.5925455E-01
4.481109E+2	1.5756688E-01
4.485933E+2	1.5603161E-01
4.490756E+2	1.5465343E-01
4.495580E+2	1.5343708E-01
4.500403E+2	1.5238765E-01
4.505227E+2	1.5151034E-01
4.510050E+2	1.5081063E-01
4.514874E+2	1.5029439E-01
4.519698E+2	1.4996773E-01
4.524521E+2	1.4983711E-01
4.529345E+2	1.4990923E-01
4.534168E+2	1.5019117E-01
4.538992E+2	1.5069018E-01
4.543816E+2	1.5141422E-01
4.548639E+2	1.5237196E-01
4.553463E+2	1.5357332E-01
4.558286E+2	1.5502949E-01
4.563110E+2	1.5675338E-01
4.567933E+2	1.5875883E-01
4.572757E+2	1.6106080E-01
4.577581E+2	1.6367455E-01
4.582404E+2	1.6661470E-01
4.587228E+2	1.6989508E-01
4.592051E+2	1.7352791E-01
4.596875E+2	1.7752342E-01
4.601699E+2	1.8189003E-01
4.606522E+2	1.8663374E-01
4.611346E+2	1.9175850E-01
4.616169E+2	1.9726592E-01
4.620993E+2	2.0315510E-01
4.625816E+2	2.0942214E-01
4.630640E+2	2.1605994E-01
4.635464E+2	2.2305737E-01
4.640287E+2	2.3039910E-01
4.645111E+2	2.3806512E-01
4.649934E+2	2.4603046E-01
4.654758E+2	2.5426543E-01
4.659582E+2	2.6273578E-01
4.664405E+2	2.7140349E-01
4.669229E+2	2.8022721E-01
